DATE;Chuva;$Pressão_{Inst}$;$Pressão_{Max}$;$Pressão_{Min}$;$Temperatura_{Inst}$;$Orvalho_{Inst}$;$Temperatura_{Max}$;$Temperatura_{Min}$;$Orvalho_{Max}$;$Orvalho_{Min}$;$Umidade_{Max}$;$Umidade_{Min}$;$Umidade_{Inst}$;$Vento_{Dir}$;$Vento_{Raj}$;$Vento_{Vel}$;GLOBAL;Latitude;Longitude;Altitude;Qo
2014-01-22;7.4;882.36;882.72;881.8799999999999;19.18;16.48;21.8;18.84;16.9;15.74;88.4;75.2;87.0;135.2;12.22;7.459999999999999;3.0092;-19.97999999;-43.95861111;1199.55;8.211529947131949
2014-01-23;0.21666666666666667;882.9291666666667;883.2208333333333;882.6541666666667;21.4375;16.425;22.40416666666667;20.520833333333332;17.349999999999998;15.575000000000001;79.66666666666667;68.95833333333333;74.375;126.45833333333333;7.241666666666667;4.020833333333333;21.5791;-19.97999999;-43.95861111;1199.55;41.71726924588147
2014-01-24;0.0;881.225;881.4833333333332;881.0124999999999;22.287499999999998;16.229166666666668;23.325;21.445833333333336;17.058333333333334;15.612499999999999;74.45833333333333;66.08333333333333;69.95833333333333;106.125;8.133333333333335;4.704166666666667;22.4731;-19.97999999;-43.95861111;1199.55;41.634574967121544
2014-01-25;0.0;880.3625000000001;880.5666666666666;880.1833333333334;22.429166666666664;15.079166666666666;23.40416666666667;21.629166666666666;15.941666666666668;14.395833333333334;69.25;61.083333333333336;65.33333333333333;90.0;7.125;3.8874999999999997;25.4412;-19.97999999;-43.95861111;1199.55;41.54896468457049
2014-01-26;0.0;882.0749999999999;882.2416666666667;881.8125;22.1375;14.658333333333333;23.254166666666666;21.354166666666668;15.358333333333334;13.816666666666668;66.625;59.416666666666664;63.583333333333336;95.91666666666667;7.666666666666667;4.445833333333334;24.3258;-19.97999999;-43.95861111;1199.55;41.460510809484106
2014-01-27;0.0;883.8125;884.025;883.5375;22.1875;14.799999999999999;22.983333333333334;21.1875;15.4125;14.012500000000001;68.08333333333333;60.833333333333336;64.45833333333333;102.625;10.225;6.408333333333334;26.1431;-19.97999999;-43.95861111;1199.55;41.369291631120106
2014-01-28;0.0;884.2666666666668;884.4666666666667;884.0500000000001;21.816666666666666;12.758333333333333;22.5;21.025000000000002;13.375;11.845833333333333;63.458333333333336;56.708333333333336;60.083333333333336;99.29166666666667;10.783333333333333;6.2875000000000005;30.834200000000003;-19.97999999;-43.95861111;1199.55;41.275391543150874
2014-01-29;0.0;884.3125;884.525;884.1333333333333;21.537499999999998;13.416666666666666;22.375;20.604166666666668;13.916666666666666;12.6875;64.125;57.166666666666664;61.083333333333336;97.25;9.395833333333334;5.691666666666666;25.9377;-19.97999999;-43.95861111;1199.55;41.17890087718928
2014-01-30;0.0;884.1041666666666;884.2541666666666;883.9375;21.90833333333333;14.904166666666667;22.65416666666667;20.8875;15.549999999999999;14.216666666666667;71.04166666666667;64.16666666666667;67.08333333333333;100.08333333333333;8.370833333333334;4.9875;27.6295;-19.97999999;-43.95861111;1199.55;41.079915188579875
2014-01-31;0.0;884.0541666666667;884.2541666666666;883.8541666666666;21.858333333333334;11.879166666666668;22.620833333333334;21.0125;12.829166666666666;11.016666666666666;61.166666666666664;53.625;57.375;95.70833333333333;9.262500000000001;5.420833333333333;30.4986;-19.97999999;-43.95861111;1199.55;40.97853409164015
2014-02-01;0.0;883.1583333333333;883.3833333333333;882.9916666666667;21.954166666666666;13.987499999999999;23.0625;21.120833333333334;14.683333333333332;13.387500000000001;64.83333333333333;58.291666666666664;62.083333333333336;90.625;8.683333333333334;5.1125;27.0898;-19.97999999;-43.95861111;1199.55;40.87484610634563
2014-02-02;0.0;882.2791666666667;882.4916666666667;882.1291666666666;22.608333333333334;13.766666666666666;23.258333333333336;21.679166666666664;14.325000000000001;12.954166666666666;62.333333333333336;56.375;59.333333333333336;90.66666666666667;8.195833333333333;4.841666666666667;24.6731;-19.97999999;-43.95861111;1199.55;40.76898356026627
2014-02-03;0.0;881.7583333333333;881.9416666666666;881.5291666666667;22.495833333333334;13.775;23.545833333333334;21.666666666666668;14.541666666666666;13.141666666666666;63.0;55.791666666666664;59.5;88.75;9.508333333333333;5.545833333333333;26.9073;-19.97999999;-43.95861111;1199.55;40.66103764671996
2014-02-04;0.0;882.3708333333334;882.5291666666667;882.1875;23.495833333333334;13.316666666666668;24.1875;22.704166666666666;13.929166666666667;12.575000000000001;57.666666666666664;52.0;54.875;101.70833333333333;8.608333333333333;5.116666666666666;28.441100000000002;-19.97999999;-43.95861111;1199.55;40.55111440263177
2014-02-05;0.0;882.875;883.0458333333332;882.6708333333332;22.454166666666666;14.6875;23.40416666666667;21.5;15.258333333333333;14.012500000000001;66.25;59.0;63.041666666666664;101.625;10.4125;6.05;25.1459;-19.97999999;-43.95861111;1199.55;40.43931995102167
2014-02-06;0.0;883.3333333333334;883.5777777777778;883.0722222222222;20.48888888888889;15.038888888888888;21.322222222222223;19.65;15.544444444444444;14.466666666666665;76.0;69.11111111111111;72.5;101.27777777777777;10.25;5.638888888888889;18.0509;-19.97999999;-43.95861111;1199.55;28.796771356797432
2014-02-12;0.0;880.0;880.4;879.9285714285714;23.5;13.014285714285714;25.085714285714285;22.62857142857143;14.042857142857143;12.014285714285714;56.57142857142857;46.857142857142854;52.714285714285715;88.57142857142857;6.685714285714285;3.7285714285714286;9.1205;-19.97999999;-43.95861111;1199.55;14.979881005995736
2014-02-13;0.0;879.8125;880.0625;879.6125000000001;22.141666666666666;13.120833333333332;22.929166666666664;21.25;13.775;12.4125;62.166666666666664;56.208333333333336;59.0;118.41666666666667;8.145833333333334;5.158333333333333;23.0485;-19.97999999;-43.95861111;1199.55;39.48944826001575
2014-02-14;0.0;880.2833333333333;880.5041666666666;880.0208333333334;22.566666666666666;14.5625;23.604166666666668;21.704166666666666;15.229166666666666;13.791666666666666;65.91666666666667;57.666666666666664;62.25;140.45833333333334;7.108333333333333;3.7583333333333333;22.2501;-19.97999999;-43.95861111;1199.55;39.365008501528784
2014-02-15;0.0;881.0458333333332;881.2666666666668;880.8083333333334;22.608333333333334;15.6;23.383333333333336;21.962500000000002;16.154166666666665;15.029166666666667;68.54166666666667;62.625;65.58333333333333;126.25;6.566666666666666;3.9166666666666665;18.4936;-19.97999999;-43.95861111;1199.55;39.23948805523264
2014-02-16;0.0;881.2375000000001;881.4708333333333;881.0333333333333;21.150000000000002;15.804166666666667;21.829166666666666;20.666666666666668;16.1875;15.291666666666666;74.91666666666667;68.875;72.20833333333333;122.16666666666667;9.475;6.258333333333333;15.408999999999999;-19.97999999;-43.95861111;1199.55;39.112907745280204
2014-02-17;0.17500000000000002;880.5958333333333;880.8000000000001;880.35;20.370833333333334;16.404166666666665;21.075;19.833333333333332;16.825;15.875;81.08333333333333;75.08333333333333;78.875;118.08333333333333;9.833333333333334;6.245833333333334;14.911900000000001;-19.97999999;-43.95861111;1199.55;38.98527282870437
2014-02-18;0.10833333333333334;880.475;880.6625;880.2708333333334;18.795833333333334;16.704166666666666;19.208333333333332;18.245833333333334;17.066666666666666;16.233333333333334;90.91666666666667;85.29166666666667;88.08333333333333;126.41666666666667;10.825000000000001;6.875;14.124500000000001;-19.97999999;-43.95861111;1199.55;38.85657244435671
2014-02-19;0.0;881.0124999999999;881.2375000000001;880.7708333333334;19.783333333333335;14.741666666666667;20.616666666666667;19.0;15.270833333333334;14.275;77.54166666666667;71.20833333333333;74.33333333333333;112.375;12.741666666666667;6.7875000000000005;20.9592;-19.97999999;-43.95861111;1199.55;38.72677948752252
2014-02-20;0.0;881.775;881.9416666666666;881.5749999999999;20.925;14.466666666666667;21.829166666666666;20.129166666666666;15.116666666666667;13.858333333333334;72.91666666666667;65.58333333333333;69.20833333333333;93.91666666666667;9.3125;5.529166666666666;26.8996;-19.97999999;-43.95861111;1199.55;38.59585099195139
2014-02-21;0.0;882.3666666666667;882.5666666666666;882.1458333333334;21.150000000000002;14.8125;21.974999999999998;20.45;15.304166666666667;14.295833333333334;71.45833333333333;65.41666666666667;68.79166666666667;101.875;10.708333333333334;6.758333333333333;28.1327;-19.97999999;-43.95861111;1199.55;38.46372911943053
2014-02-22;0.0;882.9291666666667;883.125;882.7041666666668;20.5125;14.5625;21.458333333333332;19.8;15.158333333333333;14.025;73.91666666666667;67.29166666666667;70.91666666666667;94.58333333333333;11.345833333333333;6.779166666666666;24.8646;-19.97999999;-43.95861111;1199.55;38.33034290750774
2014-02-23;0.0;883.0124999999999;883.2166666666667;882.8125;21.829166666666666;15.450000000000001;22.6375;21.083333333333332;15.970833333333333;14.904166666666667;72.16666666666667;66.25;69.29166666666667;94.625;10.395833333333334;6.05;27.896800000000002;-19.97999999;-43.95861111;1199.55;38.19561099727333
2014-02-24;0.0;882.8249999999999;883.0333333333333;882.6;21.8625;16.383333333333333;22.662499999999998;21.195833333333333;16.841666666666665;15.904166666666667;75.5;69.66666666666667;72.625;106.58333333333333;11.858333333333334;7.170833333333333;26.993;-19.97999999;-43.95861111;1199.55;38.05944562617747
2014-02-25;0.0;882.4708333333333;882.7125;882.2208333333333;21.5;15.395833333333334;22.400000000000002;20.891666666666666;16.158333333333335;14.929166666666667;72.75;66.54166666666667;69.625;95.75;9.866666666666667;5.670833333333333;20.1535;-19.97999999;-43.95861111;1199.55;37.92175819234449
2014-02-26;0.0;881.9583333333334;882.1958333333333;881.7958333333332;22.1375;13.9125;22.875;21.125;14.466666666666667;13.304166666666667;65.29166666666667;59.083333333333336;61.958333333333336;101.08333333333333;10.691666666666668;6.4125000000000005;28.309;-19.97999999;-43.95861111;1199.55;37.78246657454919
2014-02-27;0.0;880.5666666666666;880.8041666666667;880.3708333333334;22.15416666666667;14.983333333333334;23.020833333333332;21.3125;15.508333333333333;14.395833333333334;69.25;62.625;66.08333333333333;120.125;8.704166666666667;5.3125;23.720100000000002;-19.97999999;-43.95861111;1199.55;37.64150409103075
2014-02-28;0.0;879.5958333333333;879.8791666666666;879.3208333333333;22.337500000000002;15.262500000000001;23.495833333333334;21.570833333333336;15.879166666666668;14.612499999999999;68.75;61.416666666666664;66.20833333333333;161.41666666666666;8.058333333333334;4.470833333333333;21.6208;-19.97999999;-43.95861111;1199.55;37.49882958148892
2014-03-01;1.025;880.4083333333333;880.6999999999999;880.0791666666668;19.091666666666665;16.270833333333332;19.829166666666666;18.400000000000002;16.837500000000002;15.516666666666666;88.66666666666667;78.5;84.29166666666667;199.25;8.395833333333334;4.2875000000000005;13.4274;-19.97999999;-43.95861111;1199.55;37.35446452914228
2014-03-02;0.049999999999999996;880.2583333333333;880.5083333333333;880.0375;19.720833333333335;16.333333333333332;20.620833333333334;19.133333333333333;17.016666666666666;15.766666666666667;85.45833333333333;78.66666666666667;82.08333333333333;102.33333333333333;8.345833333333333;4.941666666666666;20.4419;-19.97999999;-43.95861111;1199.55;37.20839631656696
2014-03-03;0.0;881.2125;881.4583333333334;880.9166666666666;19.79583333333333;16.004166666666666;20.420833333333334;19.220833333333335;16.462500000000002;15.700000000000001;82.41666666666667;77.25;79.58333333333333;106.95833333333333;10.783333333333333;6.804166666666667;15.318200000000001;-19.97999999;-43.95861111;1199.55;37.060745798020996
2014-03-04;0.0;882.4916666666667;882.6541666666667;882.275;20.400000000000002;15.604166666666666;21.158333333333335;19.816666666666666;16.091666666666665;15.120833333333332;77.83333333333333;71.79166666666667;75.08333333333333;95.29166666666667;9.354166666666666;5.5874999999999995;19.8823;-19.97999999;-43.95861111;1199.55;36.91166866803639
2014-03-05;0.0;882.7041666666668;882.9375;882.4833333333332;21.008333333333333;16.125;21.6875;20.158333333333335;16.520833333333332;15.595833333333333;78.0;72.0;74.91666666666667;106.91666666666667;9.9875;6.083333333333333;21.6412;-19.97999999;-43.95861111;1199.55;36.76138596948889
2014-03-06;0.049999999999999996;881.5041666666666;881.7583333333333;881.3083333333334;20.400000000000002;16.441666666666666;21.091666666666665;19.837500000000002;16.8;16.004166666666666;80.70833333333333;75.625;78.83333333333333;97.66666666666667;8.404166666666667;5.370833333333334;11.561;-19.97999999;-43.95861111;1199.55;36.61018585811918
2014-03-07;0.6166666666666666;880.8458333333333;881.0833333333334;880.6;18.391666666666666;16.545833333333334;18.929166666666667;18.0;16.900000000000002;16.175;91.20833333333333;86.79166666666667;89.375;164.5;10.0625;5.4875;13.199399999999999;-19.97999999;-43.95861111;1199.55;36.45842264450846
2014-03-08;2.1166666666666667;880.4625;880.7125;880.2291666666666;18.400000000000002;17.25;18.729166666666668;18.079166666666666;17.570833333333333;16.900000000000002;94.58333333333333;91.08333333333333;93.04166666666667;251.54166666666666;4.983333333333333;2.0833333333333335;5.2915;-19.97999999;-43.95861111;1199.55;36.30651331638051
2014-03-09;0.14166666666666666;881.2375000000001;881.4583333333334;880.9708333333333;20.008333333333333;16.920833333333334;20.829166666666666;19.183333333333334;17.570833333333333;16.091666666666665;87.45833333333333;80.29166666666667;84.16666666666667;115.78260869565217;6.543478260869565;3.139130434782609;21.2211;-19.97999999;-43.95861111;1199.55;36.154931757641975
2014-03-10;0.016666666666666666;882.3874999999999;882.65;882.1083333333332;20.454166666666666;16.583333333333332;21.195833333333333;19.787499999999998;17.166666666666668;16.004166666666666;83.25;77.16666666666667;80.25;100.33333333333333;7.804166666666666;4.45;21.5225;-19.97999999;-43.95861111;1199.55;36.00420029996441
2014-03-11;0.0;882.2458333333334;882.4916666666667;881.9875000000001;20.9375;16.679166666666667;21.775000000000002;20.129166666666666;17.270833333333332;16.0625;81.16666666666667;74.91666666666667;78.16666666666667;98.625;8.754166666666666;5.425;18.7142;-19.97999999;-43.95861111;1199.55;35.85487707852346
2014-03-12;0.0;883.5333333333333;883.6958333333333;883.2833333333333;21.229166666666668;15.508333333333333;21.916666666666668;20.4125;15.954166666666666;14.895833333333334;74.16666666666667;68.04166666666667;71.25;99.70833333333333;9.004166666666666;5.566666666666666;23.9095;-19.97999999;-43.95861111;1199.55;35.707536422546454
2014-03-13;0.0;884.3000000000001;884.4875000000001;884.1125000000001;21.34166666666667;16.25;22.070833333333336;20.529166666666665;16.820833333333333;15.741666666666667;78.04166666666667;71.41666666666667;74.25;102.95833333333333;9.799999999999999;6.154166666666666;21.3474;-19.97999999;-43.95861111;1199.55;35.56273880120168
2014-03-14;0.0;883.2958333333332;883.5291666666667;883.1374999999999;21.099999999999998;15.770833333333334;21.833333333333332;20.416666666666668;16.266666666666666;15.341666666666667;75.75;69.95833333333333;72.83333333333333;101.29166666666667;10.041666666666666;5.708333333333333;17.805600000000002;-19.97999999;-43.95861111;1199.55;35.4209870344659
2014-03-15;0.0;882.9875000000001;883.1875;882.8041666666667;20.741666666666667;15.65;21.5125;19.929166666666667;16.058333333333334;15.054166666666667;76.125;70.16666666666667;73.29166666666667;99.83333333333333;9.520833333333334;5.8625;25.425900000000002;-19.97999999;-43.95861111;1199.55;35.28266680808757
2014-03-16;0.0;882.5333333333333;882.7458333333334;882.35;20.529166666666665;14.549999999999999;21.1875;19.720833333333335;15.141666666666666;13.875;73.79166666666667;66.70833333333333;70.25;91.20833333333333;9.15;5.245833333333334;21.5734;-19.97999999;-43.95861111;1199.55;35.147972786284335
2014-03-17;0.0;882.3916666666668;882.5833333333334;882.1583333333333;20.766666666666666;14.275;21.583333333333332;20.045833333333334;14.825000000000001;13.641666666666666;71.41666666666667;64.5;68.16666666666667;107.5;9.245833333333334;5.945833333333333;20.6188;-19.97999999;-43.95861111;1199.55;35.01682836368557
2014-03-18;0.0;882.5416666666666;882.7708333333334;882.3291666666668;21.195833333333333;14.795833333333334;21.945833333333336;20.504166666666666;15.345833333333333;14.079166666666666;71.58333333333333;65.25;68.83333333333333;106.45833333333333;7.595833333333334;4.716666666666667;20.3828;-19.97999999;-43.95861111;1199.55;34.888818798344865
2014-03-19;0.0;881.4875000000001;881.7208333333333;881.3000000000001;20.866666666666667;14.799999999999999;21.858333333333334;20.220833333333335;15.333333333333334;14.195833333333333;72.08333333333333;64.54166666666667;68.83333333333333;106.75;8.995833333333334;5.7124999999999995;18.2266;-19.97999999;-43.95861111;1199.55;34.76317329888184
2014-03-20;0.0;880.4458333333333;880.6791666666667;880.25;21.733333333333334;15.641666666666666;22.545833333333334;21.075;16.175;15.129166666666668;72.66666666666667;66.95833333333333;69.95833333333333;123.875;7.625;4.591666666666667;19.329900000000002;-19.97999999;-43.95861111;1199.55;34.638843464611035
2014-03-21;0.025000000000000005;881.0583333333334;881.2583333333333;880.7624999999999;23.383333333333336;16.458333333333332;24.245833333333334;22.5625;16.962500000000002;15.929166666666667;69.5;63.166666666666664;66.70833333333333;192.66666666666666;7.533333333333334;3.658333333333333;18.0258;-19.97999999;-43.95861111;1199.55;34.51471016059073
2014-03-22;1.5416666666666667;881.85;882.15;881.5875;21.787499999999998;18.170833333333334;22.666666666666668;20.883333333333333;18.720833333333335;17.516666666666666;85.125;75.70833333333333;80.70833333333333;162.25;6.795833333333333;3.275;16.1633;-19.97999999;-43.95861111;1199.55;34.38987346442549
2014-03-23;0.008333333333333333;881.3874999999999;881.6208333333334;881.0916666666667;20.2625;17.316666666666666;20.9875;19.804166666666667;17.854166666666668;17.033333333333335;86.375;80.54166666666667;83.45833333333333;138.83333333333334;13.220833333333333;8.441666666666666;15.5805;-19.97999999;-43.95861111;1199.55;34.263852187423616
2014-03-24;0.15833333333333333;882.8375;883.0291666666667;882.5666666666666;16.875;15.408333333333333;17.191666666666666;16.708333333333332;15.641666666666666;15.2125;92.20833333333333;89.70833333333333;91.25;132.54166666666666;15.320833333333333;9.716666666666667;7.892399999999999;-19.97999999;-43.95861111;1199.55;34.13651666944223
2014-03-25;0.075;883.6750000000001;883.9083333333333;883.4666666666667;18.3875;14.991666666666667;19.041666666666668;17.779166666666665;15.520833333333334;14.533333333333333;84.5;78.5;81.5;124.95833333333333;12.795833333333334;8.216666666666667;18.0185;-19.97999999;-43.95861111;1199.55;34.00786869744773
2014-03-26;0.0;883.7291666666666;883.9833333333332;883.4791666666666;19.008333333333333;15.845833333333333;19.529166666666665;18.558333333333334;16.141666666666666;15.429166666666667;83.95833333333333;79.54166666666667;82.16666666666667;129.125;13.475;7.908333333333334;13.5111;-19.97999999;-43.95861111;1199.55;33.87792758978708
2014-03-27;0.0;883.1541666666667;883.4125;882.9375;19.504166666666666;15.545833333333334;20.087500000000002;18.916666666666668;15.916666666666666;15.075000000000001;81.20833333333333;76.29166666666667;78.70833333333333;115.29166666666667;11.145833333333334;6.195833333333333;16.5332;-19.97999999;-43.95861111;1199.55;33.746714722810566
2014-03-28;0.0;882.2041666666668;882.4708333333333;882.0041666666666;20.416666666666668;15.745833333333332;21.208333333333332;19.766666666666666;16.2375;15.308333333333332;78.66666666666667;72.70833333333333;76.0;122.54166666666667;10.887500000000001;6.2625;20.9874;-19.97999999;-43.95861111;1199.55;33.61425310268183
2014-03-29;0.0;881.9208333333332;882.1541666666667;881.6875;20.150000000000002;16.045833333333334;20.816666666666666;19.358333333333334;16.466666666666665;15.558333333333332;81.5;75.66666666666667;78.41666666666667;110.875;10.320833333333333;6.379166666666666;18.682100000000002;-19.97999999;-43.95861111;1199.55;33.48056729310705
2014-03-30;0.0;882.5083333333333;882.7333333333332;882.2041666666668;19.9375;16.495833333333334;20.650000000000002;19.325;16.904166666666665;16.05;84.04166666666667;78.29166666666667;81.33333333333333;112.29166666666667;8.920833333333333;4.904166666666667;15.466800000000001;-19.97999999;-43.95861111;1199.55;33.34568342509621
2014-03-31;0.0;883.4458333333333;883.6958333333333;883.1999999999999;20.400000000000002;17.008333333333333;21.025000000000002;19.833333333333332;17.474999999999998;16.462500000000002;84.45833333333333;78.125;81.70833333333333;98.16666666666667;5.7375;3.3083333333333336;12.273;-19.97999999;-43.95861111;1199.55;33.209629305897025
2014-04-01;0.05833333333333333;883.2708333333334;883.525;883.0666666666666;20.604166666666668;17.508333333333333;21.34583333333333;20.0625;18.0;16.958333333333332;86.125;80.04166666666667;83.5;115.70833333333333;6.895833333333333;3.966666666666667;15.0385;-19.97999999;-43.95861111;1199.55;33.072435121708075
2014-04-02;1.7249999999999999;881.9875000000001;882.275;881.7833333333333;20.108333333333334;18.054166666666667;20.770833333333332;19.491666666666667;18.595833333333335;17.545833333333334;91.625;85.75;88.79166666666667;123.29166666666667;7.677272727272728;4.3826086956521735;12.2476;-19.97999999;-43.95861111;1199.55;32.9341318317217
2014-04-03;0.15833333333333333;881.2875;881.5375;881.0041666666666;19.941666666666666;17.733333333333334;20.704166666666666;19.220833333333335;18.195833333333333;17.145833333333332;90.54166666666667;84.125;87.75;112.95833333333333;9.049999999999999;5.554166666666667;13.6699;-19.97999999;-43.95861111;1199.55;32.79475335486224
2014-04-04;0.025000000000000005;882.8625000000001;883.0625;882.5958333333333;19.445833333333333;17.2625;20.154166666666665;18.916666666666668;17.837500000000002;16.841666666666665;90.54166666666667;84.41666666666667;87.625;123.5;11.391666666666666;6.933333333333334;14.0871;-19.97999999;-43.95861111;1199.55;32.65433559292787
2014-04-05;0.0;884.4125;884.65;884.1374999999999;19.5;15.820833333333333;20.3625;19.05;16.32916666666667;15.466666666666667;82.375;76.79166666666667;80.16666666666667;118.66666666666667;13.379166666666668;7.116666666666667;17.090500000000002;-19.97999999;-43.95861111;1199.55;32.512916630204046
2014-04-06;0.0;884.0458333333332;884.2583333333333;883.875;20.3375;14.016666666666666;21.029166666666665;19.608333333333334;14.612499999999999;13.295833333333334;72.16666666666667;65.83333333333333;68.95833333333333;153.70833333333334;9.7875;6.2625;24.381700000000002;-19.97999999;-43.95861111;1199.55;32.370536797021714
2014-04-07;0.0;882.2041666666668;882.3791666666666;882.025;21.05;12.758333333333333;21.662499999999998;20.395833333333332;14.0375;12.054166666666667;69.33333333333333;62.375;65.0;174.33333333333334;7.404166666666666;4.391666666666667;24.0958;-19.97999999;-43.95861111;1199.55;32.2272387726382
2014-04-08;0.0;881.1666666666666;881.3375;881.0166666666668;22.675;13.450000000000001;23.412499999999998;21.870833333333334;13.991666666666667;12.450000000000001;60.75;53.416666666666664;57.583333333333336;160.45833333333334;6.545833333333333;3.3874999999999997;21.481;-19.97999999;-43.95861111;1199.55;32.083067706376454
2014-04-09;0.0;881.0625;881.3000000000001;880.8333333333334;23.058333333333334;14.745833333333332;23.7375;22.40416666666667;15.3125;14.112499999999999;63.958333333333336;57.708333333333336;61.041666666666664;186.41666666666666;6.104166666666667;3.1791666666666667;18.7611;-19.97999999;-43.95861111;1199.55;31.93807133225635
2014-04-10;0.041666666666666664;881.1041666666666;881.3041666666667;880.8125;23.037499999999998;16.008333333333333;23.84583333333333;22.40416666666667;16.566666666666666;15.458333333333334;68.41666666666667;61.791666666666664;65.5;157.45833333333334;5.066666666666666;2.7875;15.301400000000001;-19.97999999;-43.95861111;1199.55;31.792300063075288
2014-04-11;0.0;882.6791666666667;882.8874999999999;882.4458333333333;21.308333333333334;17.225;22.087500000000002;20.587500000000002;17.7375;16.724999999999998;81.58333333333333;74.95833333333333;78.375;108.54166666666667;9.775;6.045833333333333;17.6452;-19.97999999;-43.95861111;1199.55;31.64580706535589
2014-04-12;0.0;883.1291666666666;883.2958333333332;882.9375;19.8;16.504166666666666;20.375;19.400000000000002;16.908333333333335;16.1875;84.0;79.25;81.75;95.45833333333333;8.045833333333333;4.833333333333333;9.6597;-19.97999999;-43.95861111;1199.55;31.498648314181047
2014-04-13;0.0;882.3375;882.6041666666666;882.1208333333334;21.25;16.154166666666665;21.837500000000002;20.599999999999998;16.520833333333332;15.620833333333332;76.33333333333333;71.125;73.83333333333333;135.75;6.633333333333333;4.079166666666667;17.5394;-19.97999999;-43.95861111;1199.55;31.350882617041698
2014-04-14;0.008333333333333333;881.8249999999999;882.0333333333333;881.6;20.320833333333333;17.708333333333332;20.729166666666668;19.895833333333332;17.925;17.333333333333332;87.125;82.83333333333333;85.375;113.29166666666667;8.041666666666666;5.404166666666666;9.3401;-19.97999999;-43.95861111;1199.55;31.202571600598215
2014-04-15;0.0;882.0375;882.3249999999999;881.8000000000001;19.283333333333335;16.429166666666667;19.754166666666666;18.837500000000002;16.754166666666666;16.1375;85.79166666666667;82.04166666666667;83.91666666666667;127.29166666666667;13.483333333333334;8.958333333333334;14.586;-19.97999999;-43.95861111;1199.55;31.053779670658635
2014-04-16;0.0;881.975;882.2041666666668;881.7333333333332;19.583333333333332;16.633333333333333;20.133333333333333;19.079166666666666;16.945833333333333;16.304166666666667;85.875;81.375;83.95833333333333;119.95833333333333;9.804166666666667;6.6000000000000005;13.330900000000002;-19.97999999;-43.95861111;1199.55;30.90457397966339
2014-04-17;0.0;881.9708333333333;882.1958333333333;881.7958333333332;20.025000000000002;16.820833333333333;20.704166666666666;19.579166666666666;17.3;16.458333333333332;85.5;79.95833333333333;82.83333333333333;135.375;9.512500000000001;6.308333333333334;15.104700000000001;-19.97999999;-43.95861111;1199.55;30.755024434990055
2014-04-18;0.024999999999999998;881.2875;881.5083333333333;881.0791666666668;20.433333333333334;16.320833333333333;21.245833333333334;19.791666666666668;16.758333333333333;15.733333333333334;81.16666666666667;74.45833333333333;78.54166666666667;149.83333333333334;8.916666666666666;5.675;17.7868;-19.97999999;-43.95861111;1199.55;30.60520375155294
2014-04-19;0.008333333333333333;882.5;882.7083333333334;882.2333333333332;21.7;16.849999999999998;22.45;20.954166666666666;17.383333333333333;16.291666666666668;78.5;71.875;75.33333333333333;155.125;7.2625;4.195833333333334;16.954900000000002;-19.97999999;-43.95861111;1199.55;30.455187515548687
2014-04-20;0.19166666666666665;882.725;882.9458333333333;882.5375;21.5;17.045833333333334;22.224999999999998;20.729166666666668;17.7;16.495833333333334;81.125;72.91666666666667;76.70833333333333;129.5;6.779166666666666;3.608333333333333;16.7759;-19.97999999;-43.95861111;1199.55;30.305054204767
2014-04-21;0.0;882.1666666666666;882.3791666666666;881.9375;20.979166666666668;17.020833333333332;21.825;20.329166666666666;17.520833333333332;16.508333333333333;82.125;75.16666666666667;79.0;116.54166666666667;8.416666666666666;5.320833333333334;17.7536;-19.97999999;-43.95861111;1199.55;30.15488512498863
2014-04-22;0.0;881.9625;882.1916666666666;881.7291666666666;21.0625;16.245833333333334;21.816666666666666;20.404166666666665;16.879166666666666;15.758333333333333;79.29166666666667;73.29166666666667;76.125;118.875;8.208333333333334;4.758333333333334;18.721;-19.97999999;-43.95861111;1199.55;30.00476425108586
2014-04-23;0.0;882.2583333333333;882.4499999999999;882.0;20.224999999999998;16.641666666666666;20.808333333333334;19.587500000000002;17.033333333333335;16.150000000000002;83.41666666666667;77.0;80.41666666666667;173.54166666666666;6.433333333333334;3.3666666666666667;9.2945;-19.97999999;-43.95861111;1199.55;29.854777981516705
2014-04-24;0.5583333333333333;881.9;882.1333333333333;881.7166666666667;18.658333333333335;16.116666666666667;19.2375;18.3125;16.558333333333334;15.674999999999999;87.66666666666667;81.5;85.45833333333333;181.86363636363637;5.659090909090909;3.0454545454545454;5.0313;-19.97999999;-43.95861111;1199.55;29.705014823267998
2014-04-25;0.0;880.4708333333333;880.7333333333332;880.25;17.516666666666666;14.591666666666667;18.1375;17.066666666666666;15.129166666666668;14.225;86.20833333333333;80.41666666666667;83.5;127.25;11.012500000000001;6.9750000000000005;15.4152;-19.97999999;-43.95861111;1199.55;29.555565023313115
2014-04-26;0.0;881.1374999999999;881.3166666666666;880.8874999999999;17.620833333333334;12.904166666666667;18.349999999999998;16.900000000000002;13.491666666666667;12.375;79.125;72.70833333333333;75.75;158.16666666666666;10.154166666666667;6.6499999999999995;18.851;-19.97999999;-43.95861111;1199.55;29.406520181044854
